@relation 'snake_game-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.unsupervised.attribute.Remove-R8,19-weka.filters.unsupervised.attribute.NumericToNominal-R17'

@attribute snake_pos_x numeric
@attribute snake_pos_y numeric
@attribute snake_body_length numeric
@attribute food_pos_x numeric
@attribute food_pos_y numeric
@attribute horizontal_distance numeric
@attribute vertical_distance numeric
@attribute body_parts numeric
@attribute left_safe {True,False}
@attribute right_safe {True,False}
@attribute up_safe {True,False}
@attribute down_safe {True,False}
@attribute left_distance numeric
@attribute right_distance numeric
@attribute up_distance numeric
@attribute down_distance numeric
@attribute New_direction {0,1,2,3}

@data
210,120,32,210,390,0,270,32,False,True,True,True,10,480,480,480,1
220,120,32,210,390,-10,270,32,False,True,True,True,10,480,480,480,1
230,120,32,210,390,-20,270,32,False,True,True,True,10,480,480,480,1
240,120,32,210,390,-30,270,32,False,True,False,True,10,480,480,480,3
240,130,32,210,390,-30,260,32,True,True,False,True,230,480,10,480,3
240,140,32,210,390,-30,250,32,True,True,False,True,230,480,10,480,3
240,150,32,210,390,-30,240,32,True,True,False,True,480,480,10,480,3
240,160,32,210,390,-30,230,32,True,True,False,True,480,480,10,480,3
240,170,32,210,390,-30,220,32,True,False,False,True,480,480,10,480,0
230,170,32,210,390,-20,220,32,True,False,True,True,480,10,50,480,0
220,170,32,210,390,-10,220,32,True,False,False,True,480,10,50,480,3
220,180,32,210,390,-10,210,32,True,True,False,True,480,480,10,480,3
220,190,32,210,390,-10,200,32,True,True,False,True,480,480,10,480,3
220,200,32,210,390,-10,190,32,True,True,False,True,480,480,10,480,3
220,210,32,210,390,-10,180,32,True,True,False,True,480,480,10,480,3
220,220,32,210,390,-10,170,32,True,True,False,True,480,480,10,480,3
220,230,32,210,390,-10,160,32,True,True,False,True,480,480,10,480,3
220,240,32,210,390,-10,150,32,True,True,False,True,480,480,10,480,3
220,250,32,210,390,-10,140,32,True,True,False,True,480,480,10,480,3
220,260,32,210,390,-10,130,32,True,False,False,True,480,480,10,480,0
210,260,32,210,390,0,130,32,True,False,False,True,480,10,140,480,3
210,270,32,210,390,0,120,32,True,True,False,True,480,480,10,480,3
210,280,32,210,390,0,110,32,True,True,False,True,480,480,10,480,3
210,290,32,210,390,0,100,32,True,True,False,True,480,480,10,480,3
210,300,32,210,390,0,90,32,True,True,False,True,480,480,10,480,3
210,310,32,210,390,0,80,32,True,True,False,True,480,480,10,480,3
210,320,32,210,390,0,70,32,True,True,False,True,480,480,10,480,3
210,330,32,210,390,0,60,32,True,True,False,True,480,480,10,480,3
210,340,32,210,390,0,50,32,True,True,False,True,480,480,10,480,3
210,350,32,210,390,0,40,32,True,True,False,True,480,480,10,480,3
210,360,32,210,390,0,30,32,True,True,False,True,480,480,10,480,3
210,370,32,210,390,0,20,32,True,True,False,True,480,480,10,480,3
210,380,32,210,390,0,10,32,True,True,False,True,480,480,10,480,3
210,390,33,250,10,40,-380,33,True,True,False,True,480,480,10,480,3
210,400,33,250,10,40,-390,33,True,True,False,True,480,480,10,480,3
210,410,33,250,10,40,-400,33,True,True,False,True,480,480,10,480,3
210,420,33,250,10,40,-410,33,True,True,False,True,480,480,10,480,3
210,430,33,250,10,40,-420,33,False,True,False,True,480,480,10,480,1
220,430,33,250,10,30,-420,33,False,True,True,True,10,480,170,480,1
230,430,33,250,10,20,-420,33,False,True,True,False,10,480,260,480,2
230,420,33,250,10,20,-410,33,True,True,True,False,20,480,250,10,2
230,410,33,250,10,20,-400,33,True,True,True,False,20,480,240,10,2
230,400,33,250,10,20,-390,33,True,True,True,False,20,480,480,10,2
230,390,33,250,10,20,-380,33,True,True,True,False,20,480,480,10,2
230,380,33,250,10,20,-370,33,True,True,True,False,20,480,480,10,2
230,370,33,250,10,20,-360,33,True,True,True,False,20,480,480,10,2
230,360,33,250,10,20,-350,33,True,True,True,False,20,480,480,10,2
230,350,33,250,10,20,-340,33,True,True,True,False,20,480,480,10,2
230,340,33,250,10,20,-330,33,True,True,True,False,20,480,480,10,2
230,330,33,250,10,20,-320,33,False,True,True,False,20,480,480,10,1
240,330,33,250,10,10,-320,33,False,True,True,True,10,480,480,480,1
250,330,33,250,10,0,-320,33,False,True,True,False,10,480,480,480,2
250,320,33,250,10,0,-310,33,True,True,True,False,40,480,480,10,2
250,310,33,250,10,0,-300,33,True,True,True,False,40,480,480,10,2
250,300,33,250,10,0,-290,33,True,True,True,False,40,480,480,10,2
250,290,33,250,10,0,-280,33,True,True,True,False,40,480,480,10,2
250,280,33,250,10,0,-270,33,True,True,True,False,480,480,480,10,2
250,270,33,250,10,0,-260,33,True,True,True,False,480,480,480,10,2
250,260,33,250,10,0,-250,33,True,True,True,False,480,480,480,10,2
250,250,33,250,10,0,-240,33,True,True,True,False,480,480,480,10,2
250,240,33,250,10,0,-230,33,True,True,True,False,480,480,480,10,2
250,230,33,250,10,0,-220,33,True,True,True,False,480,480,480,10,2
250,220,33,250,10,0,-210,33,True,True,True,False,480,480,480,10,2
250,210,33,250,10,0,-200,33,True,True,True,False,480,480,480,10,2
250,200,33,250,10,0,-190,33,True,True,True,False,480,480,480,10,2
250,190,33,250,10,0,-180,33,True,True,True,False,480,480,480,10,2
250,180,33,250,10,0,-170,33,True,True,True,False,480,480,480,10,2
250,170,33,250,10,0,-160,33,True,True,True,False,480,480,480,10,2
250,160,33,250,10,0,-150,33,True,True,True,False,480,480,480,10,2
250,150,33,250,10,0,-140,33,True,True,True,False,480,480,480,10,2
250,140,33,250,10,0,-130,33,True,True,True,False,480,480,480,10,2
250,130,33,250,10,0,-120,33,True,True,True,False,480,480,480,10,2
250,120,33,250,10,0,-110,33,True,True,True,False,480,480,480,10,2
250,110,33,250,10,0,-100,33,True,True,True,False,480,480,480,10,2
250,100,33,250,10,0,-90,33,True,True,True,False,480,480,480,10,2
250,90,33,250,10,0,-80,33,True,True,True,False,480,480,480,10,2
250,80,33,250,10,0,-70,33,True,True,True,False,480,480,480,10,2
250,70,33,250,10,0,-60,33,True,True,True,False,480,480,480,10,2
250,60,33,250,10,0,-50,33,True,True,True,False,480,480,480,10,2
250,50,33,250,10,0,-40,33,True,True,True,False,480,480,480,10,2
250,40,33,250,10,0,-30,33,True,True,True,False,480,480,480,10,2
250,30,33,250,10,0,-20,33,True,True,True,False,480,480,480,10,2
250,20,33,250,10,0,-10,33,True,True,True,False,480,480,480,10,2
250,10,34,320,40,70,30,34,True,False,True,False,480,480,480,10,0
240,10,34,320,40,80,30,34,True,False,True,True,480,10,480,480,0
230,10,34,320,40,90,30,34,True,False,True,True,480,10,480,480,0
220,10,34,320,40,100,30,34,True,False,True,True,480,10,480,480,0
210,10,34,320,40,110,30,34,True,False,True,True,480,10,480,480,0
200,10,34,320,40,120,30,34,True,False,True,True,480,10,480,480,0
190,10,34,320,40,130,30,34,True,False,False,True,480,10,480,480,3
190,20,34,320,40,130,20,34,True,True,False,True,480,60,10,480,3
190,30,34,320,40,130,10,34,True,True,False,True,480,60,10,480,3
190,40,34,320,40,130,0,34,True,True,False,True,480,60,10,480,3
190,50,34,320,40,130,-10,34,True,True,False,True,480,60,10,480,3
190,60,34,320,40,130,-20,34,True,True,False,True,480,60,10,480,3
190,70,34,320,40,130,-30,34,True,True,False,True,480,60,10,480,3
190,80,34,320,40,130,-40,34,True,True,False,True,480,60,10,480,3
190,90,34,320,40,130,-50,34,True,True,False,True,480,60,10,480,3
190,100,34,320,40,130,-60,34,True,True,False,True,480,60,10,480,3
190,110,34,320,40,130,-70,34,True,True,False,True,480,60,10,480,3
190,120,34,320,40,130,-80,34,True,True,False,True,480,60,10,480,3
190,130,34,320,40,130,-90,34,True,True,False,True,480,60,10,480,3
190,140,34,320,40,130,-100,34,True,True,False,True,480,60,10,480,3
190,150,34,320,40,130,-110,34,False,True,False,True,480,480,10,480,1
200,150,34,320,40,120,-110,34,False,True,True,True,10,480,140,480,1
210,150,34,320,40,110,-110,34,False,True,True,True,10,480,140,480,1
220,150,34,320,40,100,-110,34,False,True,True,True,10,480,140,480,1
230,150,34,320,40,90,-110,34,False,True,True,True,10,480,140,480,1
240,150,34,320,40,80,-110,34,False,True,True,True,10,480,140,480,1
250,150,34,320,40,70,-110,34,False,True,True,True,10,480,70,480,1
260,150,34,320,40,60,-110,34,False,True,True,True,10,480,480,480,1
270,150,34,320,40,50,-110,34,False,True,True,True,10,480,480,480,1
280,150,34,320,40,40,-110,34,False,True,True,True,10,480,480,480,1
290,150,34,320,40,30,-110,34,False,True,True,True,10,480,480,480,1
300,150,34,320,40,20,-110,34,False,True,True,True,10,480,480,480,1
310,150,34,320,40,10,-110,34,False,True,True,True,10,480,480,480,1
320,150,34,320,40,0,-110,34,False,True,True,False,10,480,480,480,2
320,140,34,320,40,0,-100,34,True,True,True,False,130,480,480,10,2
320,130,34,320,40,0,-90,34,True,True,True,False,130,480,480,10,2
320,120,34,320,40,0,-80,34,True,True,True,False,130,480,480,10,2
320,110,34,320,40,0,-70,34,True,True,True,False,130,480,480,10,2
320,100,34,320,40,0,-60,34,True,True,True,False,130,480,480,10,2
320,90,34,320,40,0,-50,34,True,True,True,False,130,480,480,10,2
320,80,34,320,40,0,-40,34,True,True,True,False,130,480,480,10,2
320,70,34,320,40,0,-30,34,True,True,True,False,130,480,480,10,2
320,60,34,320,40,0,-20,34,True,True,True,False,130,480,480,10,2
320,50,34,320,40,0,-10,34,True,True,True,False,130,480,480,10,2
320,40,35,70,240,-250,200,35,False,True,True,False,480,480,480,10,1
330,40,35,70,240,-260,200,35,False,True,True,True,10,480,480,480,1
340,40,35,70,240,-270,200,35,False,True,True,True,10,480,480,480,1
350,40,35,70,240,-280,200,35,False,True,True,True,10,480,480,480,1
360,40,35,70,240,-290,200,35,False,True,True,True,10,480,480,480,1
370,40,35,70,240,-300,200,35,False,True,False,True,10,480,480,480,3
370,50,35,70,240,-300,190,35,True,True,False,True,50,480,10,480,3
370,60,35,70,240,-300,180,35,True,True,False,True,50,480,10,480,3
370,70,35,70,240,-300,170,35,True,True,False,True,50,480,10,480,3
370,80,35,70,240,-300,160,35,True,True,False,True,50,480,10,480,3
370,90,35,70,240,-300,150,35,True,True,False,True,50,480,10,480,3
370,100,35,70,240,-300,140,35,True,True,False,True,50,480,10,480,3
370,110,35,70,240,-300,130,35,True,True,False,True,50,480,10,480,3
370,120,35,70,240,-300,120,35,True,True,False,True,50,480,10,480,3
370,130,35,70,240,-300,110,35,True,True,False,True,50,480,10,480,3
370,140,35,70,240,-300,100,35,True,True,False,True,50,480,10,480,3
370,150,35,70,240,-300,90,35,True,True,False,True,50,480,10,480,3
370,160,35,70,240,-300,80,35,True,True,False,True,480,480,10,480,3
370,170,35,70,240,-300,70,35,True,True,False,True,480,480,10,480,3
370,180,35,70,240,-300,60,35,True,True,False,True,480,480,10,480,3
370,190,35,70,240,-300,50,35,True,True,False,True,480,480,10,480,3
370,200,35,70,240,-300,40,35,True,True,False,True,480,480,10,480,3
370,210,35,70,240,-300,30,35,True,True,False,True,480,480,10,480,3
370,220,35,70,240,-300,20,35,True,False,False,True,480,480,10,480,0
360,220,35,70,240,-290,20,35,True,False,True,True,480,10,180,480,0
350,220,35,70,240,-280,20,35,True,False,True,True,480,10,180,480,0
340,220,35,70,240,-270,20,35,True,False,True,True,480,10,180,480,0
330,220,35,70,240,-260,20,35,True,False,True,True,480,10,180,480,0
320,220,35,70,240,-250,20,35,True,False,True,True,480,10,120,480,0
310,220,35,70,240,-240,20,35,True,False,True,True,480,10,480,480,0
300,220,35,70,240,-230,20,35,True,False,True,True,480,10,480,480,0
290,220,35,70,240,-220,20,35,True,False,True,True,480,10,480,480,0
280,220,35,70,240,-210,20,35,True,False,True,True,480,10,480,480,0
270,220,35,70,240,-200,20,35,True,False,True,True,480,10,480,480,0
260,220,35,70,240,-190,20,35,True,False,True,True,480,10,480,480,0
250,220,35,70,240,-180,20,35,True,False,True,True,480,10,480,480,0
240,220,35,70,240,-170,20,35,True,False,True,True,480,10,480,480,0
230,220,35,70,240,-160,20,35,True,False,False,True,480,10,480,480,3
230,230,35,70,240,-160,10,35,True,False,False,True,480,480,10,480,0
220,230,35,70,240,-150,10,35,True,False,True,True,480,10,480,480,0
210,230,35,70,240,-140,10,35,True,False,True,True,480,10,480,480,0
200,230,35,70,240,-130,10,35,True,False,True,True,480,10,480,480,0
190,230,35,70,240,-120,10,35,True,False,True,True,480,10,480,480,0
180,230,35,70,240,-110,10,35,True,False,True,True,480,10,480,480,0
170,230,35,70,240,-100,10,35,True,False,True,True,480,10,480,480,0
160,230,35,70,240,-90,10,35,True,False,True,True,480,10,480,480,0
150,230,35,70,240,-80,10,35,True,False,True,True,480,10,480,480,0
140,230,35,70,240,-70,10,35,True,False,False,True,480,10,480,480,3
140,240,35,70,240,-70,0,35,True,False,False,True,480,480,10,480,0
130,240,35,70,240,-60,0,35,True,False,True,True,480,10,480,480,0
120,240,35,70,240,-50,0,35,True,False,True,True,480,10,480,480,0
110,240,35,70,240,-40,0,35,True,False,True,True,480,10,480,480,0
100,240,35,70,240,-30,0,35,True,False,True,True,480,10,480,480,0
90,240,35,70,240,-20,0,35,True,False,True,True,480,10,480,480,0
80,240,35,70,240,-10,0,35,True,False,True,True,480,10,480,480,0
70,240,36,270,50,200,-190,36,True,False,True,True,480,10,480,480,0
60,240,36,270,50,210,-190,36,True,False,False,True,480,10,480,480,3
60,250,36,270,50,210,-200,36,True,True,False,True,480,480,10,480,3
60,260,36,270,50,210,-210,36,True,True,False,True,480,480,10,480,3
60,270,36,270,50,210,-220,36,True,True,False,True,480,480,10,480,3
60,280,36,270,50,210,-230,36,True,True,False,True,480,480,10,480,3
60,290,36,270,50,210,-240,36,True,True,False,True,480,480,10,480,3
60,300,36,270,50,210,-250,36,False,True,False,True,480,480,10,480,1
70,300,36,270,50,200,-250,36,False,True,True,True,10,480,60,480,1
80,300,36,270,50,190,-250,36,False,True,True,True,10,480,60,480,1
90,300,36,270,50,180,-250,36,False,True,True,True,10,480,60,480,1
100,300,36,270,50,170,-250,36,False,True,True,True,10,480,60,480,1
110,300,36,270,50,160,-250,36,False,True,True,True,10,480,60,480,1
120,300,36,270,50,150,-250,36,False,True,True,True,10,480,60,480,1
130,300,36,270,50,140,-250,36,False,True,True,True,10,480,60,480,1
140,300,36,270,50,130,-250,36,False,True,True,True,10,480,60,480,1
150,300,36,270,50,120,-250,36,False,True,True,True,10,480,70,480,1
160,300,36,270,50,110,-250,36,False,True,True,True,10,480,70,480,1
170,300,36,270,50,100,-250,36,False,True,True,True,10,480,70,480,1
180,300,36,270,50,90,-250,36,False,True,True,True,10,480,70,480,1
190,300,36,270,50,80,-250,36,False,True,True,True,10,480,70,480,1
200,300,36,270,50,70,-250,36,False,True,True,True,10,480,70,480,1
210,300,36,270,50,60,-250,36,False,True,True,True,10,480,480,480,1
220,300,36,270,50,50,-250,36,False,True,True,True,10,480,480,480,1
230,300,36,270,50,40,-250,36,False,True,True,True,10,480,480,480,1
240,300,36,270,50,30,-250,36,False,True,True,True,10,480,480,480,1
250,300,36,270,50,20,-250,36,False,True,True,True,10,480,480,480,1
260,300,36,270,50,10,-250,36,False,True,True,False,10,480,480,480,2
260,290,36,270,50,10,-240,36,True,True,True,False,200,480,480,10,2
260,280,36,270,50,10,-230,36,True,True,True,False,200,480,480,10,2
260,270,36,270,50,10,-220,36,True,True,True,False,200,480,480,10,2
260,260,36,270,50,10,-210,36,True,True,True,False,200,480,480,10,2
260,250,36,270,50,10,-200,36,True,True,True,False,200,480,480,10,2
260,240,36,270,50,10,-190,36,True,True,True,False,170,480,480,10,2
260,230,36,270,50,10,-180,36,False,True,True,False,480,480,480,10,1
270,230,36,270,50,0,-180,36,False,True,True,True,10,480,480,480,1
280,230,36,270,50,-10,-180,36,False,True,True,True,10,480,480,480,1
290,230,36,270,50,-20,-180,36,False,True,True,False,10,480,480,480,2
290,220,36,270,50,-20,-170,36,True,True,True,False,480,480,480,10,2
290,210,36,270,50,-20,-160,36,True,True,True,False,480,480,480,10,2
290,200,36,270,50,-20,-150,36,True,True,True,False,480,480,480,10,2
290,190,36,270,50,-20,-140,36,True,True,True,False,480,480,480,10,2
290,180,36,270,50,-20,-130,36,True,True,True,False,480,480,480,10,2
290,170,36,270,50,-20,-120,36,True,True,True,False,480,480,480,10,2
290,160,36,270,50,-20,-110,36,True,False,True,False,480,480,480,10,0
280,160,36,270,50,-10,-110,36,True,False,True,True,480,10,480,70,0
270,160,36,270,50,0,-110,36,True,False,True,False,480,10,480,70,2
270,150,36,270,50,0,-100,36,True,True,True,False,480,480,480,10,2
270,140,36,270,50,0,-90,36,True,True,True,False,480,480,480,10,2
270,130,36,270,50,0,-80,36,True,True,True,False,480,480,480,10,2
270,120,36,270,50,0,-70,36,True,True,True,False,480,480,480,10,2
270,110,36,270,50,0,-60,36,True,True,True,False,480,480,480,10,2
270,100,36,270,50,0,-50,36,True,True,True,False,480,480,480,10,2
270,90,36,270,50,0,-40,36,True,True,True,False,480,480,480,10,2
270,80,36,270,50,0,-30,36,True,True,True,False,480,480,480,10,2
270,70,36,270,50,0,-20,36,True,True,True,False,480,480,480,10,2
270,60,36,270,50,0,-10,36,True,True,True,False,480,480,480,10,2
270,50,37,330,370,60,320,37,True,True,True,False,480,480,480,10,2
270,40,37,330,370,60,330,37,True,False,True,False,480,480,480,10,0
260,40,37,330,370,70,330,37,True,False,True,True,480,10,480,190,0
250,40,37,330,370,80,330,37,True,False,True,True,480,10,480,260,0
240,40,37,330,370,90,330,37,True,False,True,True,480,10,480,260,0
230,40,37,330,370,100,330,37,True,False,True,True,480,10,480,480,0
220,40,37,330,370,110,330,37,True,False,True,True,480,10,480,480,0
210,40,37,330,370,120,330,37,True,False,False,True,480,10,480,480,3
210,50,37,330,370,120,320,37,True,True,False,True,480,60,10,480,3
210,60,37,330,370,120,310,37,True,True,False,True,480,60,10,480,3
210,70,37,330,370,120,300,37,True,True,False,True,480,60,10,480,3
210,80,37,330,370,120,290,37,True,True,False,True,480,60,10,480,3
210,90,37,330,370,120,280,37,True,True,False,True,480,60,10,480,3
210,100,37,330,370,120,270,37,True,True,False,True,480,60,10,480,3
210,110,37,330,370,120,260,37,True,True,False,True,480,60,10,480,3
210,120,37,330,370,120,250,37,True,True,False,True,480,60,10,480,3
210,130,37,330,370,120,240,37,True,True,False,True,480,60,10,480,3
210,140,37,330,370,120,230,37,True,True,False,True,480,60,10,480,3
210,150,37,330,370,120,220,37,True,True,False,True,480,60,10,480,3
210,160,37,330,370,120,210,37,True,True,False,True,480,60,10,480,3
210,170,37,330,370,120,200,37,True,True,False,True,480,80,10,480,3
210,180,37,330,370,120,190,37,True,True,False,True,480,80,10,480,3
210,190,37,330,370,120,180,37,True,True,False,True,480,480,10,480,3
210,200,37,330,370,120,170,37,True,True,False,True,480,480,10,480,3
210,210,37,330,370,120,160,37,True,True,False,True,480,480,10,480,3
210,220,37,330,370,120,150,37,True,True,False,True,480,480,10,480,3
210,230,37,330,370,120,140,37,True,True,False,True,480,480,10,480,3
210,240,37,330,370,120,130,37,True,True,False,True,480,480,10,480,3
210,250,37,330,370,120,120,37,True,True,False,True,480,480,10,480,3
210,260,37,330,370,120,110,37,True,True,False,True,480,480,10,480,3
210,270,37,330,370,120,100,37,True,True,False,True,480,480,10,480,3
210,280,37,330,370,120,90,37,True,True,False,True,480,480,10,480,3
210,290,37,330,370,120,80,37,True,True,False,True,480,480,10,480,3
210,300,37,330,370,120,70,37,True,True,False,True,480,480,10,480,3
210,310,37,330,370,120,60,37,True,True,False,True,480,480,10,480,3
210,320,37,330,370,120,50,37,True,True,False,True,480,480,10,480,3
210,330,37,330,370,120,40,37,True,True,False,True,480,480,10,480,3
210,340,37,330,370,120,30,37,False,True,False,True,480,480,10,480,1
220,340,37,330,370,110,30,37,False,True,True,True,10,480,300,480,1
230,340,37,330,370,100,30,37,False,True,True,True,10,480,300,480,1
240,340,37,330,370,90,30,37,False,True,False,True,10,480,300,480,3
240,350,37,330,370,90,20,37,True,True,False,True,480,480,10,480,3
240,360,37,330,370,90,10,37,False,True,False,True,480,480,10,480,1
250,360,37,330,370,80,10,37,False,True,True,True,10,480,480,480,1
260,360,37,330,370,70,10,37,False,True,True,True,10,480,480,480,1
270,360,37,330,370,60,10,37,False,True,True,True,10,480,480,480,1
280,360,37,330,370,50,10,37,False,True,True,True,10,480,480,480,1
290,360,37,330,370,40,10,37,False,True,False,True,10,480,480,480,3
290,370,37,330,370,40,0,37,False,True,False,True,480,480,10,480,1
300,370,37,330,370,30,0,37,False,True,True,True,10,480,480,480,1
310,370,37,330,370,20,0,37,False,True,True,True,10,480,480,480,1
320,370,37,330,370,10,0,37,False,True,True,True,10,480,480,480,1
330,370,38,300,430,-30,60,38,False,True,True,True,10,480,480,480,1
340,370,38,300,430,-40,60,38,False,True,True,True,10,480,480,480,1
350,370,38,300,430,-50,60,38,False,True,True,True,10,480,480,480,1
360,370,38,300,430,-60,60,38,False,True,True,True,10,480,480,480,1
370,370,38,300,430,-70,60,38,False,True,True,True,10,480,480,480,1
380,370,38,300,430,-80,60,38,False,True,False,True,10,480,480,480,3
380,380,38,300,430,-80,50,38,True,True,False,True,480,480,10,480,3
380,390,38,300,430,-80,40,38,True,True,False,True,480,480,10,480,3
380,400,38,300,430,-80,30,38,True,True,False,True,480,480,10,480,3
380,410,38,300,430,-80,20,38,True,True,False,True,480,480,10,480,3
380,420,38,300,430,-80,10,38,True,True,False,True,480,480,10,480,3
380,430,38,300,430,-80,0,38,True,False,False,True,480,480,10,480,0
370,430,38,300,430,-70,0,38,True,False,True,True,480,10,60,480,0
360,430,38,300,430,-60,0,38,True,False,True,True,480,10,60,480,0
350,430,38,300,430,-50,0,38,True,False,True,True,480,10,60,480,0
340,430,38,300,430,-40,0,38,True,False,True,True,480,10,60,480,0
330,430,38,300,430,-30,0,38,True,False,True,True,480,10,60,480,0
320,430,38,300,430,-20,0,38,True,False,True,True,480,10,60,480,0
310,430,38,300,430,-10,0,38,True,False,True,True,480,10,60,480,0
300,430,39,280,380,-20,-50,39,True,False,True,True,480,10,60,480,0
290,430,39,280,380,-10,-50,39,True,False,True,True,480,10,60,480,0
280,430,39,280,380,0,-50,39,True,False,True,True,480,10,70,480,0
270,430,39,280,380,10,-50,39,True,False,True,True,480,10,70,480,0
260,430,39,280,380,20,-50,39,True,False,True,True,480,10,70,480,0
250,430,39,280,380,30,-50,39,True,False,True,True,480,10,70,480,0
240,430,39,280,380,40,-50,39,True,False,True,True,480,10,70,480,0
230,430,39,280,380,50,-50,39,True,False,True,True,480,10,480,480,0
220,430,39,280,380,60,-50,39,True,False,True,True,480,10,480,480,0
210,430,39,280,380,70,-50,39,True,False,True,True,480,10,480,480,0
200,430,39,280,380,80,-50,39,True,False,True,True,480,10,480,480,0
190,430,39,280,380,90,-50,39,True,False,True,False,480,10,480,480,2
190,420,39,280,380,90,-40,39,True,True,True,False,480,190,480,10,2
190,410,39,280,380,90,-30,39,True,True,True,False,480,190,480,10,2
190,400,39,280,380,90,-20,39,True,True,True,False,480,190,480,10,2
190,390,39,280,380,90,-10,39,False,True,True,False,480,190,480,10,1
200,390,39,280,380,80,-10,39,False,True,True,True,10,180,480,40,1
210,390,39,280,380,70,-10,39,False,True,True,True,10,170,480,40,1
220,390,39,280,380,60,-10,39,False,True,True,True,10,160,480,40,1
230,390,39,280,380,50,-10,39,False,True,True,True,10,150,480,40,1
240,390,39,280,380,40,-10,39,False,True,True,True,10,140,480,40,1
250,390,39,280,380,30,-10,39,False,True,True,True,10,130,480,40,1
260,390,39,280,380,20,-10,39,False,True,True,True,10,120,480,40,1
270,390,39,280,380,10,-10,39,False,True,True,True,10,110,480,40,1
280,390,39,280,380,0,-10,39,False,True,True,False,10,100,480,40,2
280,380,40,10,250,-270,-130,40,True,True,True,False,480,100,480,10,2
280,370,40,10,250,-270,-120,40,True,True,True,False,480,480,480,10,2
280,360,40,10,250,-270,-110,40,True,True,True,False,480,480,480,10,2
280,350,40,10,250,-270,-100,40,True,True,True,False,480,480,480,10,2
280,340,40,10,250,-270,-90,40,True,True,True,False,480,480,480,10,2
280,330,40,10,250,-270,-80,40,True,True,True,False,480,480,480,10,2
280,320,40,10,250,-270,-70,40,True,True,True,False,480,480,480,10,2
280,310,40,10,250,-270,-60,40,True,True,True,False,480,480,480,10,2
280,300,40,10,250,-270,-50,40,True,True,True,False,480,480,480,10,2
280,290,40,10,250,-270,-40,40,True,True,True,False,480,480,480,10,2
280,280,40,10,250,-270,-30,40,True,True,True,False,480,480,480,10,2
280,270,40,10,250,-270,-20,40,True,False,True,False,480,480,480,10,0
270,270,40,10,250,-260,-20,40,True,False,True,True,480,10,480,120,0
260,270,40,10,250,-250,-20,40,True,False,True,True,480,10,480,120,0
250,270,40,10,250,-240,-20,40,True,False,True,True,480,10,480,120,0
240,270,40,10,250,-230,-20,40,True,False,True,True,480,10,480,120,0
230,270,40,10,250,-220,-20,40,True,False,True,True,480,10,480,120,0
220,270,40,10,250,-210,-20,40,True,False,True,True,480,10,480,120,0
210,270,40,10,250,-200,-20,40,True,False,True,False,480,10,480,120,2
210,260,40,10,250,-200,-10,40,True,True,True,False,480,480,480,10,2
210,250,40,10,250,-200,0,40,True,False,True,False,480,480,480,10,0
200,250,40,10,250,-190,0,40,True,False,True,True,480,10,480,140,0
190,250,40,10,250,-180,0,40,True,False,True,True,480,10,480,140,0
180,250,40,10,250,-170,0,40,True,False,True,True,480,10,480,480,0
170,250,40,10,250,-160,0,40,True,False,True,True,480,10,480,480,0
160,250,40,10,250,-150,0,40,True,False,True,True,480,10,480,480,0
150,250,40,10,250,-140,0,40,True,False,True,True,480,10,480,480,0
140,250,40,10,250,-130,0,40,True,False,True,True,480,10,480,480,0
130,250,40,10,250,-120,0,40,True,False,True,True,480,10,480,480,0
120,250,40,10,250,-110,0,40,True,False,True,True,480,10,480,480,0
110,250,40,10,250,-100,0,40,True,False,True,True,480,10,480,480,0
100,250,40,10,250,-90,0,40,True,False,True,True,480,10,480,480,0
90,250,40,10,250,-80,0,40,True,False,True,True,480,10,480,480,0
80,250,40,10,250,-70,0,40,True,False,True,True,480,10,480,480,0
70,250,40,10,250,-60,0,40,True,False,True,True,480,10,480,480,0
60,250,40,10,250,-50,0,40,True,False,True,True,480,10,480,480,0
50,250,40,10,250,-40,0,40,True,False,True,True,480,10,480,480,0
40,250,40,10,250,-30,0,40,True,False,True,True,480,10,480,480,0
30,250,40,10,250,-20,0,40,True,False,True,True,480,10,480,480,0
20,250,40,10,250,-10,0,40,True,False,True,True,480,10,480,480,0
10,250,41,90,90,80,-160,41,True,False,True,False,480,10,480,480,2
10,240,41,90,90,80,-150,41,True,True,True,False,480,480,480,10,2
10,230,41,90,90,80,-140,41,True,True,True,False,480,480,480,10,2
10,220,41,90,90,80,-130,41,True,True,True,False,480,480,480,10,2
10,210,41,90,90,80,-120,41,True,True,True,False,480,480,480,10,2
10,200,41,90,90,80,-110,41,True,True,True,False,480,480,480,10,2
10,190,41,90,90,80,-100,41,True,True,True,False,480,480,480,10,2
10,180,41,90,90,80,-90,41,True,True,True,False,480,480,480,10,2
10,170,41,90,90,80,-80,41,True,True,True,False,480,480,480,10,2
10,160,41,90,90,80,-70,41,True,True,True,False,480,480,480,10,2
10,150,41,90,90,80,-60,41,True,True,True,False,480,480,480,10,2
10,140,41,90,90,80,-50,41,True,True,True,False,480,480,480,10,2
10,130,41,90,90,80,-40,41,True,True,True,False,480,480,480,10,2
10,120,41,90,90,80,-30,41,True,True,True,False,480,480,480,10,2
10,110,41,90,90,80,-20,41,True,True,True,False,480,480,480,10,2
10,100,41,90,90,80,-10,41,True,True,True,False,480,480,480,10,2
