@RELATION snake_game

@ATTRIBUTE snake_pos_x numeric
@ATTRIBUTE snake_pos_y numeric
@ATTRIBUTE snake_body_length numeric
@ATTRIBUTE food_pos_x numeric
@ATTRIBUTE food_pos_y numeric
@ATTRIBUTE horizontal_distance numeric
@ATTRIBUTE vertical_distance numeric
@ATTRIBUTE score numeric
@ATTRIBUTE left_safe numeric
@ATTRIBUTE right_safe numeric
@ATTRIBUTE up_safe numeric
@ATTRIBUTE down_safe numeric
@ATTRIBUTE left_distance numeric
@ATTRIBUTE right_distance numeric
@ATTRIBUTE up_distance numeric
@ATTRIBUTE down_distance numeric
@ATTRIBUTE food_in_row numeric
@ATTRIBUTE food_in_col numeric
@ATTRIBUTE food_in_up numeric
@ATTRIBUTE food_in_down numeric
@ATTRIBUTE food_in_left numeric
@ATTRIBUTE food_in_right numeric
@attribute New_direction {'0','1','2','3'}

@DATA
450,140,9,60,100,-390,-40,346,1,0,1,1,480,10,50,480,0,0,1,0,1,0,0
440,140,9,60,100,-380,-40,345,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
430,140,9,60,100,-370,-40,344,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
420,140,9,60,100,-360,-40,343,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
420,130,9,60,100,-360,-30,342,1,1,1,0,480,40,480,10,0,0,1,0,1,0,2
420,120,9,60,100,-360,-20,341,1,1,1,0,480,40,480,10,0,0,1,0,1,0,2
420,110,9,60,100,-360,-10,340,1,0,1,0,480,480,480,10,0,0,1,0,1,0,0
410,110,9,60,100,-350,-10,339,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
400,110,9,60,100,-340,-10,338,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
390,110,9,60,100,-330,-10,337,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
380,110,9,60,100,-320,-10,336,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
370,110,9,60,100,-310,-10,335,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
360,110,9,60,100,-300,-10,334,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
360,100,9,60,100,-300,0,333,1,1,1,0,480,480,480,10,1,0,0,0,1,0,2
360,90,9,60,100,-300,10,332,1,0,1,0,480,480,480,10,0,1,0,1,1,0,0
350,90,9,60,100,-290,10,331,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
340,90,9,60,100,-280,10,330,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
330,90,9,60,100,-270,10,329,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
320,90,9,60,100,-260,10,328,1,0,0,1,480,10,480,480,0,1,0,1,1,0,3
320,100,9,60,100,-260,0,327,1,0,0,1,480,40,10,480,1,0,0,0,1,0,0
310,100,9,60,100,-250,0,326,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
300,100,9,60,100,-240,0,325,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
290,100,9,60,100,-230,0,324,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
280,100,9,60,100,-220,0,323,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
270,100,9,60,100,-210,0,322,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
260,100,9,60,100,-200,0,321,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
250,100,9,60,100,-190,0,320,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
240,100,9,60,100,-180,0,319,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
230,100,9,60,100,-170,0,318,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
220,100,9,60,100,-160,0,317,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
210,100,9,60,100,-150,0,316,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
200,100,9,60,100,-140,0,315,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
190,100,9,60,100,-130,0,314,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
180,100,9,60,100,-120,0,313,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
170,100,9,60,100,-110,0,312,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
160,100,9,60,100,-100,0,311,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
150,100,9,60,100,-90,0,310,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
140,100,9,60,100,-80,0,309,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
130,100,9,60,100,-70,0,308,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
120,100,9,60,100,-60,0,307,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
110,100,9,60,100,-50,0,306,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
100,100,9,60,100,-40,0,305,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
90,100,9,60,100,-30,0,304,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
80,100,9,60,100,-20,0,303,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
70,100,9,60,100,-10,0,302,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
60,100,10,400,210,340,110,402,1,0,0,1,480,10,480,480,1,1,0,1,0,1,3
60,110,10,400,210,340,100,401,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
60,120,10,400,210,340,90,400,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
60,130,10,400,210,340,80,399,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
60,140,10,400,210,340,70,398,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
60,150,10,400,210,340,60,397,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
60,160,10,400,210,340,50,396,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
60,170,10,400,210,340,40,395,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
60,180,10,400,210,340,30,394,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
60,190,10,400,210,340,20,393,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
60,200,10,400,210,340,10,392,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
60,210,10,400,210,340,0,391,1,1,0,1,480,480,10,480,1,0,0,0,0,1,3
60,220,10,400,210,340,-10,390,0,1,0,1,480,480,10,480,1,0,1,0,0,1,1
70,220,10,400,210,330,-10,389,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
80,220,10,400,210,320,-10,388,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
90,220,10,400,210,310,-10,387,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
100,220,10,400,210,300,-10,386,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
110,220,10,400,210,290,-10,385,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
120,220,10,400,210,280,-10,384,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
130,220,10,400,210,270,-10,383,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
140,220,10,400,210,260,-10,382,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
150,220,10,400,210,250,-10,381,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
160,220,10,400,210,240,-10,380,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
170,220,10,400,210,230,-10,379,0,1,1,0,10,480,480,480,1,0,1,0,0,1,2
170,210,10,400,210,230,0,378,0,1,1,0,480,480,480,10,1,0,0,0,0,1,1
180,210,10,400,210,220,0,377,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
190,210,10,400,210,210,0,376,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
200,210,10,400,210,200,0,375,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
210,210,10,400,210,190,0,374,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
220,210,10,400,210,180,0,373,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
230,210,10,400,210,170,0,372,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
240,210,10,400,210,160,0,371,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
250,210,10,400,210,150,0,370,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
260,210,10,400,210,140,0,369,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
270,210,10,400,210,130,0,368,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
280,210,10,400,210,120,0,367,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
290,210,10,400,210,110,0,366,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
300,210,10,400,210,100,0,365,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
310,210,10,400,210,90,0,364,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
320,210,10,400,210,80,0,363,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
330,210,10,400,210,70,0,362,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
340,210,10,400,210,60,0,361,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
350,210,10,400,210,50,0,360,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
360,210,10,400,210,40,0,359,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
370,210,10,400,210,30,0,358,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
380,210,10,400,210,20,0,357,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
390,210,10,400,210,10,0,356,0,1,1,1,10,480,480,480,1,0,0,0,0,1,1
400,210,11,190,420,-210,210,456,0,1,1,0,10,480,480,480,0,1,0,1,1,0,2
400,200,11,190,420,-210,220,455,1,1,1,0,480,480,480,10,0,1,0,1,1,0,2
400,190,11,190,420,-210,230,454,1,1,1,0,480,480,480,10,0,1,0,1,1,0,2
400,180,11,190,420,-210,240,453,1,1,1,0,480,480,480,10,0,1,0,1,1,0,2
400,170,11,190,420,-210,250,452,1,0,1,0,480,480,480,10,0,1,0,1,1,0,0
390,170,11,190,420,-200,250,451,1,0,1,1,480,10,480,40,0,1,0,1,1,0,0
380,170,11,190,420,-190,250,450,1,0,1,1,480,10,480,40,0,1,0,1,1,0,0
370,170,11,190,420,-180,250,449,1,0,1,1,480,10,480,40,0,1,0,1,1,0,0
360,170,11,190,420,-170,250,448,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
350,170,11,190,420,-160,250,447,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
340,170,11,190,420,-150,250,446,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
330,170,11,190,420,-140,250,445,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
320,170,11,190,420,-130,250,444,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
310,170,11,190,420,-120,250,443,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
300,170,11,190,420,-110,250,442,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
290,170,11,190,420,-100,250,441,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
280,170,11,190,420,-90,250,440,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
270,170,11,190,420,-80,250,439,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
260,170,11,190,420,-70,250,438,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
250,170,11,190,420,-60,250,437,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
240,170,11,190,420,-50,250,436,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
230,170,11,190,420,-40,250,435,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
220,170,11,190,420,-30,250,434,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
210,170,11,190,420,-20,250,433,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
200,170,11,190,420,-10,250,432,1,0,0,1,480,10,480,480,0,1,0,1,1,0,3
200,180,11,190,420,-10,240,431,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
200,190,11,190,420,-10,230,430,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
200,200,11,190,420,-10,220,429,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
200,210,11,190,420,-10,210,428,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
200,220,11,190,420,-10,200,427,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
200,230,11,190,420,-10,190,426,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
200,240,11,190,420,-10,180,425,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
200,250,11,190,420,-10,170,424,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
200,260,11,190,420,-10,160,423,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
200,270,11,190,420,-10,150,422,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
200,280,11,190,420,-10,140,421,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
200,290,11,190,420,-10,130,420,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
200,300,11,190,420,-10,120,419,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
200,310,11,190,420,-10,110,418,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
200,320,11,190,420,-10,100,417,1,0,0,1,480,480,10,480,0,1,0,1,1,0,0
190,320,11,190,420,0,100,416,1,0,0,1,480,10,480,480,0,1,0,1,0,0,3
190,330,11,190,420,0,90,415,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
190,340,11,190,420,0,80,414,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
190,350,11,190,420,0,70,413,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
190,360,11,190,420,0,60,412,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
190,370,11,190,420,0,50,411,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
190,380,11,190,420,0,40,410,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
190,390,11,190,420,0,30,409,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
190,400,11,190,420,0,20,408,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
190,410,11,190,420,0,10,407,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
190,420,12,30,470,-160,50,507,0,1,0,1,480,480,10,480,0,1,0,1,1,0,1
200,420,12,30,470,-170,50,506,0,1,1,1,10,480,480,480,0,1,0,1,1,0,1
210,420,12,30,470,-180,50,505,0,1,1,1,10,480,480,480,0,1,0,1,1,0,1
220,420,12,30,470,-190,50,504,0,1,1,1,10,480,480,480,0,1,0,1,1,0,1
230,420,12,30,470,-200,50,503,0,1,1,1,10,480,480,480,0,1,0,1,1,0,1
240,420,12,30,470,-210,50,502,0,1,1,1,10,480,480,480,0,1,0,1,1,0,1
250,420,12,30,470,-220,50,501,0,1,1,1,10,480,480,480,0,1,0,1,1,0,1
260,420,12,30,470,-230,50,500,0,1,1,1,10,480,480,480,0,1,0,1,1,0,1
270,420,12,30,470,-240,50,499,0,1,1,1,10,480,480,480,0,1,0,1,1,0,1
280,420,12,30,470,-250,50,498,0,1,0,1,10,480,480,480,0,1,0,1,1,0,3
280,430,12,30,470,-250,40,497,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
280,440,12,30,470,-250,30,496,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
280,450,12,30,470,-250,20,495,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
280,460,12,30,470,-250,10,494,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
280,470,12,30,470,-250,0,493,1,0,0,0,480,480,10,480,1,0,0,0,1,0,0
270,470,12,30,470,-240,0,492,1,0,1,0,480,10,50,480,1,0,0,0,1,0,0
260,470,12,30,470,-230,0,491,1,0,1,0,480,10,50,480,1,0,0,0,1,0,0
250,470,12,30,470,-220,0,490,1,0,1,0,480,10,50,480,1,0,0,0,1,0,0
240,470,12,30,470,-210,0,489,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
230,470,12,30,470,-200,0,488,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
220,470,12,30,470,-190,0,487,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
210,470,12,30,470,-180,0,486,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
200,470,12,30,470,-170,0,485,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
190,470,12,30,470,-160,0,484,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
180,470,12,30,470,-150,0,483,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
170,470,12,30,470,-140,0,482,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
160,470,12,30,470,-130,0,481,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
150,470,12,30,470,-120,0,480,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
140,470,12,30,470,-110,0,479,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
130,470,12,30,470,-100,0,478,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
120,470,12,30,470,-90,0,477,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
110,470,12,30,470,-80,0,476,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
100,470,12,30,470,-70,0,475,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
90,470,12,30,470,-60,0,474,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
80,470,12,30,470,-50,0,473,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
70,470,12,30,470,-40,0,472,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
60,470,12,30,470,-30,0,471,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
50,470,12,30,470,-20,0,470,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
40,470,12,30,470,-10,0,469,1,0,1,0,480,10,480,480,1,0,0,0,1,0,0
30,470,13,20,60,-10,-410,569,1,0,1,0,480,10,480,480,0,0,1,0,1,0,0
20,470,13,20,60,0,-410,568,1,0,1,0,480,10,480,480,0,1,1,0,0,0,2
20,460,13,20,60,0,-400,567,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,450,13,20,60,0,-390,566,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,440,13,20,60,0,-380,565,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,430,13,20,60,0,-370,564,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,420,13,20,60,0,-360,563,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,410,13,20,60,0,-350,562,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,400,13,20,60,0,-340,561,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,390,13,20,60,0,-330,560,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,380,13,20,60,0,-320,559,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,370,13,20,60,0,-310,558,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,360,13,20,60,0,-300,557,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,350,13,20,60,0,-290,556,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,340,13,20,60,0,-280,555,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,330,13,20,60,0,-270,554,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,320,13,20,60,0,-260,553,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,310,13,20,60,0,-250,552,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,300,13,20,60,0,-240,551,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,290,13,20,60,0,-230,550,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,280,13,20,60,0,-220,549,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,270,13,20,60,0,-210,548,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,260,13,20,60,0,-200,547,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,250,13,20,60,0,-190,546,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,240,13,20,60,0,-180,545,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,230,13,20,60,0,-170,544,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,220,13,20,60,0,-160,543,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,210,13,20,60,0,-150,542,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,200,13,20,60,0,-140,541,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,190,13,20,60,0,-130,540,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,180,13,20,60,0,-120,539,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,170,13,20,60,0,-110,538,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,160,13,20,60,0,-100,537,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,150,13,20,60,0,-90,536,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,140,13,20,60,0,-80,535,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,130,13,20,60,0,-70,534,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,120,13,20,60,0,-60,533,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,110,13,20,60,0,-50,532,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,100,13,20,60,0,-40,531,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,90,13,20,60,0,-30,530,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,80,13,20,60,0,-20,529,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,70,13,20,60,0,-10,528,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
20,60,14,240,400,220,340,628,1,1,1,0,480,480,480,10,1,1,0,1,0,1,2
20,50,14,240,400,220,350,627,0,1,1,0,480,480,480,10,1,1,0,1,0,1,1
30,50,14,240,400,210,350,626,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
40,50,14,240,400,200,350,625,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
50,50,14,240,400,190,350,624,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
60,50,14,240,400,180,350,623,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
70,50,14,240,400,170,350,622,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
80,50,14,240,400,160,350,621,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
90,50,14,240,400,150,350,620,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
100,50,14,240,400,140,350,619,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
110,50,14,240,400,130,350,618,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
120,50,14,240,400,120,350,617,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
130,50,14,240,400,110,350,616,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
140,50,14,240,400,100,350,615,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
150,50,14,240,400,90,350,614,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
160,50,14,240,400,80,350,613,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
170,50,14,240,400,70,350,612,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
180,50,14,240,400,60,350,611,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
190,50,14,240,400,50,350,610,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
200,50,14,240,400,40,350,609,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
210,50,14,240,400,30,350,608,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
220,50,14,240,400,20,350,607,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
230,50,14,240,400,10,350,606,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
240,50,14,240,400,0,350,605,0,1,0,1,10,480,480,480,0,1,0,1,0,0,3
240,60,14,240,400,0,340,604,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,70,14,240,400,0,330,603,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,80,14,240,400,0,320,602,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,90,14,240,400,0,310,601,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,100,14,240,400,0,300,600,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,110,14,240,400,0,290,599,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,120,14,240,400,0,280,598,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,130,14,240,400,0,270,597,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,140,14,240,400,0,260,596,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,150,14,240,400,0,250,595,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,160,14,240,400,0,240,594,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,170,14,240,400,0,230,593,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,180,14,240,400,0,220,592,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,190,14,240,400,0,210,591,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,200,14,240,400,0,200,590,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,210,14,240,400,0,190,589,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,220,14,240,400,0,180,588,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,230,14,240,400,0,170,587,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,240,14,240,400,0,160,586,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,250,14,240,400,0,150,585,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,260,14,240,400,0,140,584,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,270,14,240,400,0,130,583,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,280,14,240,400,0,120,582,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,290,14,240,400,0,110,581,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,300,14,240,400,0,100,580,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,310,14,240,400,0,90,579,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,320,14,240,400,0,80,578,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,330,14,240,400,0,70,577,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,340,14,240,400,0,60,576,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,350,14,240,400,0,50,575,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,360,14,240,400,0,40,574,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,370,14,240,400,0,30,573,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,380,14,240,400,0,20,572,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,390,14,240,400,0,10,571,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
240,400,15,260,230,20,-170,671,1,1,0,1,480,480,10,480,1,0,1,0,0,1,3
240,410,15,260,230,20,-180,670,0,1,0,1,480,480,10,480,1,0,1,0,0,1,1
250,410,15,260,230,10,-180,669,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
260,410,15,260,230,0,-180,668,0,1,1,1,10,480,480,480,0,1,1,0,0,0,1
270,410,15,260,230,-10,-180,667,0,1,1,1,10,480,480,480,0,0,1,0,1,0,1
280,410,15,260,230,-20,-180,666,0,1,1,0,10,480,480,480,0,0,1,0,1,0,2
280,400,15,260,230,-20,-170,665,1,1,1,0,40,480,480,10,0,0,1,0,1,0,2
280,390,15,260,230,-20,-160,664,1,1,1,0,40,480,480,10,0,0,1,0,1,0,2
280,380,15,260,230,-20,-150,663,1,1,1,0,40,480,480,10,0,0,1,0,1,0,2
